"StartDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","UserLanguage","QID46","A1_1","A1_2","A1_3","A1_4","A1_5","A1_6","A1_7","A1_8","A1_8_TEXT","A2_1","A2_2","A2_3","A2_4","A3","B1","B5","C1_1","C1_2","C1_3","C1_4","C1_5","C1_6","C1_7","C1_7_TEXT","C2_1","C2_2","C2_3","C2_4","C2_5","C2_6","C2_7","C2_7_TEXT","C4","C5","C5_8_TEXT","C5_T_First Click","C5_T_Last Click","C5_T_Page Submit","C5_T_Click Count","C5-1","C5-1_6_TEXT","C5-2","C5-2_6_TEXT","C5-3","C5-3_6_TEXT","C5-4","C5-4_6_TEXT","C5-5","C5-5_6_TEXT","C5-6","C5-6_6_TEXT","D1_1","D1_2","D1_3","D1_4","D1_5","D1_6","D1_7","D1_6_TEXT","D2_1","D2_2","D2_3","D2_4","D2_5","D2_6","D2_10","D2_6_TEXT","E1a","E1_T_First Click","E1_T_Last Click","E1_T_Page Submit","E1_T_Click Count","E1","E2","E3_1","F1","F2_1","F3","F4","F5_1","F5_2","F6","F7","F8","C7_1","C7_2","C7_3","C7_4","C7_5","C7_6","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","D3-1","D3-1_6_TEXT","D3-2","D3-2_6_TEXT","D3-3","D3-3_6_TEXT","D3-4","D3-4_6_TEXT","D3-5","D3-5_6_TEXT","D3-6","D3-6_6_TEXT","Q114","Q114_6_TEXT","Q115","Q115_6_TEXT","Q116","Q116_6_TEXT","Q117","Q117_6_TEXT","Q118","Q118_6_TEXT","Q119","Q119_6_TEXT","opp","rid","RISN","PID","psid","rnid","study","K2","med","Q_Language","EmbeddedDataBid","AccessCode","WTPQuestion","gc","ExternalDataReference"
2021-06-22 04:54:39,0,100,197,1,2021-06-22 04:57:57,"R_2EufCd1XEDtHIgE","EN",1,-99,-99,1,-99,-99,-99,-99,1,"town siren",2,3,4,4,-99,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.1,8.956,11.277,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.747,5.682,6.364,3,2,1,2,1,14,2,2,4,4,5,9,"last summer the warning more than once came at the same time as 5-10 min. after the weather.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,707506,0,1,707506
2021-06-22 04:58:14,0,100,77,1,2021-06-22 04:59:32,"R_VRmbHnK0bu4foGt","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",2,3,3,3,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.568,9.416,11.495,6,1,"-99",2,"-99",3,"-99",3,"-99",3,"-99",3,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,6.802,8.418,8.421,2,-99,-99,-99,-99,-99,-99,-99,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,949008,1,1,949008
2021-06-30 19:17:19,0,100,328,1,2021-06-30 19:22:48,"R_2VL7LQosz9G1HIq","EN",1,-99,-99,1,1,1,-99,-99,-99,"-99",1,4,4,4,10,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,6.944,22.232,37.74,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.82,10.357,12.088,3,2,1,2,1,31,3,2,4,4,5,6,"Although I don't think this advance warning system will save my life, I do believe it could save many other people lives. The likelihood of a tornado hitting our area is pretty slim and we have a great shelter.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,376459,0,1,376459
2021-06-30 19:23:40,0,100,262,1,2021-06-30 19:28:03,"R_33qkda0Bg6tRr14","EN",1,-99,-99,1,1,1,-99,-99,-99,"-99",4,4,4,4,15,3,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.68,100.984,110.778,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,6.044,11.26,15.914,3,2,1,3,2,17,1,2,4,4,6,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,11252,1,1,11252
2021-06-30 19:28:17,0,100,160,1,2021-06-30 19:30:58,"R_2diuw5jMLkZySLX","EN",1,-99,-99,1,1,1,1,-99,-99,"-99",2,3,3,3,30,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.395,11.561,13.049,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,5.469,9.814,17.261,3,1,1,1,1,14,1,2,4,4,4,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,624918,0,1,624918
2021-06-30 19:31:17,0,100,274,1,2021-06-30 19:35:52,"R_3q9BpD5nFE1gyo7","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,3,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,2.984,17.279,21.062,6,1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,6.743,12.527,13.365,3,1,1,3,2,20,2,2,4,4,6,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,198311,1,1,198311
2021-06-30 19:36:07,0,100,243,1,2021-06-30 19:40:11,"R_24qL4Vz6vDkVgt0","EN",1,-99,-99,1,1,1,1,-99,-99,"-99",3,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,8.378,46.794,61.674,7,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.672,14.753,17.463,4,1,2,4,2,49,4,2,4,4,6,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,163091,0,1,163091
2021-06-30 19:40:23,0,100,225,1,2021-06-30 19:44:09,"R_2zMBEsJ1Lk6Ufk9","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",3,3,3,3,60,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,1.579,13.354,24.876,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,2.288,7.368,10.279,3,1,1,3,1,22,1,2,4,4,6,6,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,676041,1,1,676041
2021-06-30 19:47:02,0,100,212,1,2021-06-30 19:50:35,"R_1i7YWqkrc1UIFdP","EN",1,-99,1,1,1,1,-99,-99,-99,"-99",4,4,4,4,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.714,12.178,23.484,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.716,8.38,10.86,3,2,1,5,1,35,5,1,4,4,5,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,945406,0,1,945406
2021-06-30 19:50:50,0,100,160,1,2021-06-30 19:53:31,"R_10OBu4PYNOrh5dQ","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",2,4,4,4,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,1.652,12.42,22.508,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,8.902,21.606,24.724,3,1,1,3,1,33,2,2,4,4,5,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,153050,1,1,153050
2021-06-30 19:54:01,0,100,1011,1,2021-06-30 20:10:53,"R_20Z5rZI1zr03PuW","EN",1,-99,1,1,-99,1,-99,-99,1,"Fire department",4,4,4,4,60,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.419,10.763,12.995,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.253,7.317,7.965,3,1,1,3,2,28,2,2,4,4,5,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,988807,1,1,988807
2021-06-30 20:11:13,0,100,217,1,2021-06-30 20:14:51,"R_1DOnNeBN9KQ8rL2","EN",1,-99,1,1,-99,1,1,-99,-99,"-99",2,4,4,4,45,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.283,39.986,58.441,7,1,"-99",2,"-99",2,"-99",2,"-99",-99,"-99",4,"-99",-99,-99,-99,-99,-99,1,-99,"call my neighbor",-99,-99,-99,-99,-99,1,-99,"call my neighbor",NA,1.501,10.354,10.357,2,2,-99,-99,-99,-99,-99,-99,4,4,6,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,61704,0,1,61704
2021-06-30 20:14:54,0,100,267,1,2021-06-30 20:19:23,"R_1FwzDQ2lf0bWFqH","EN",1,1,-99,1,-99,1,-99,-99,-99,"-99",4,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.46,34.283,47.554,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,2.746,8.938,9.523,4,1,2,2,2,27,2,2,4,4,6,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,297014,1,1,297014
2021-06-30 20:19:36,0,100,221,1,2021-06-30 20:23:18,"R_XZfX2uErDzMwZj3","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,3,3,3,20,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,8.539,20.059,32.345,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.123,7.764,8.489,3,1,1,2,1,48,1,1,4,4,4,7,"I identify as white but I am of hispanic descent. I'm both white and hispanic but that option is not available for any type of ethnicity questions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,114687,0,1,114687
2021-06-30 20:23:36,0,100,128,1,2021-06-30 20:25:45,"R_3OoG6fbtVp1OttS","EN",1,-99,-99,-99,-99,-99,-99,-99,1,"siren",3,2,3,2,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.7,16.849,21.041,6,1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,2.105,9.497,16.008,5,1,2,2,2,15,2,2,4,4,6,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,628767,0,1,628767
2021-06-30 20:25:56,0,100,148,1,2021-06-30 20:28:25,"R_1kLbELLUtqI50F8","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,3,2,2,60,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,3.274,16.082,17.969,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,4.045,8.029,9.826,3,2,1,3,2,50,4,2,4,4,3,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,419401,1,1,419401
2021-06-30 20:28:37,0,100,355,1,2021-06-30 20:34:33,"R_cw2MkcxlYD60r05","EN",1,-99,-99,1,1,-99,1,-99,1,"sirens",2,4,4,4,17,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,2.718,10.526,23.99,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,11.049,15.233,16.991,3,2,2,3,1,25,1,2,4,4,5,7,"I live in North Dallas - weather reporting is very good for impending bad weather. If option  would greatly benefit more rural areas + smaller communities, I'm all for option 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,49709,0,1,49709
2021-06-30 20:34:56,0,100,65,1,2021-06-30 20:36:01,"R_2VQjT66mD3S3K3h","EN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,436458,1,2,436458
2021-06-30 20:36:08,0,100,171,1,2021-06-30 20:39:00,"R_2rI5UacZdZfT4FL","EN",1,-99,-99,1,-99,-99,1,-99,-99,"-99",1,3,3,3,3,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,6.701,22.071,22.074,6,-99,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,"-99",-99,-99,-99,-99,-99,1,-99,"wait to see if turn direction",-99,-99,-99,-99,-99,-99,1,"-99",NA,1.676,5.94,6.722,3,1,2,2,2,34,2,2,-99,-99,-99,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,684799,0,1,684799
2021-06-30 20:39:14,0,100,206,1,2021-06-30 20:42:41,"R_2tngkQGDeWTgMvE","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,15.937,23.089,26.398,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.895,9.399,10.981,3,2,1,2,1,20,2,2,4,4,5,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,817804,0,1,817804
2021-08-12 16:01:14,0,100,537,1,2021-08-12 16:10:11,"R_1PbJZKHGoijodhV","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,4,4,4,5,2,1,-99,1,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,13.945,77.98,79.294,22,1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,9.766,101.456,102.958,15,2,1,5,1,52,5,2,4,4,5,4,"Maybe some of the trillion dollars infrastructure money can help",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,798334,0,1,798334
2021-08-21 03:21:27,0,100,170,1,2021-08-21 03:24:18,"R_3nwJxg9BWn9NtK3","EN",1,-99,-99,-99,1,1,-99,-99,-99,"-99",4,4,4,4,-99,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.516,8.939,9.804,7,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,3.461,5.284,18.925,4,1,1,1,2,33,3,2,4,4,5,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,538457,0,1,538457
2021-08-21 03:26:35,0,100,177,1,2021-08-21 03:29:33,"R_vuhCWoxQGbGOGDD","EN",1,1,-99,1,1,1,1,-99,-99,"-99",4,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,1,"have weather radio on for info and t.v. and anything else to keep up with info to help keep us safe",-99,-99,1,-99,-99,-99,1,"We had our T.V and radios on when the tornado hit.",NA,NA,NA,2.001,13.061,18.782,6,2,"-99",3,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,1,-99,-99,-99,"-99",-99,-99,-99,1,-99,-99,-99,"-99",NA,2.034,3.898,4.777,3,2,1,3,1,34,4,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,133427,1,1,133427
2021-08-21 03:30:19,0,100,75,1,2021-08-21 03:31:35,"R_1qWJkY2EG00bOZK","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",4,4,4,4,10,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,2.863,8.397,10.278,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.037,4.789,5.413,3,1,1,1,1,17,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,422756,1,1,422756
2021-08-21 03:31:47,0,100,129,1,2021-08-21 03:33:57,"R_1QsaiMuykmqS8AT","EN",1,-99,-99,-99,-99,1,1,-99,-99,"-99",2,4,4,4,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.008,10.999,12.977,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.62,8.379,13.259,3,2,1,3,2,60,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,795862,0,1,795862
2021-08-21 03:36:06,0,44,80,0,2021-08-21 03:39:08,"R_3EnjwJHXE4jaoAu","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",1,1,1,1,10,1,1,-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,NA,NA,3.084,15.124,17.661,8,2,"-99",2,"-99",2,"-99",3,"-99",4,"-99",4,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,295519,1,NA,NA
2021-08-21 03:40:12,0,100,374,1,2021-08-21 03:46:27,"R_wTRTHxCUk0oZRx7","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",2,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.257,11.606,12.63,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,4.693,6.716,7.34,3,2,1,2,2,55,4,2,4,4,6,6,"We have a basement - and its probably our best option in a tornado. So I'm ok w/sheltering in place. I don't know that I'd flee, because I don't know where I'd go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,857603,0,1,857603
